7w,NOISY,ON,177,values,12 12 12 12 13 12 10 10 9 9 8 8 8 8 9 9 9 8 8 9 8 9 9 9 8 8 8 7 8 7 7 7 7 7 7 7 7 7 7 7 7 6 6 6 6 5 6 5 5 5 5 4 4 4 4 4 5 4 4 4 4 4 4 4 4 5 4 4 4 4 4 3 3 3 3 3 4 3 3 12 38 55 67 73 76 70 63 53 45 38 33 27 24 19 16 13 10 9 6 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 8 12 12 10 10 10 10 10 10 10 9 10 10 9 9 8 9 9 8 8 9 8 9 8 8 8 8 8 8 8 7 8 8 7 7 7 7 6 7 6 6 6 7 6 7 6 7 6 5 5 6 5 4 4 4 5 4 4 4 4 5 5 4 4 4 4 3 4 4 3 3 4 4 4 3 4 4 3 3 3 3 18 40 57 67 72 74 68 62 51 44 38 31 27 21 18 17 13 10 8 6 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7w,NOISY,ON,178,values,9 10 10 12 10 10 10 9 9 8 8 8 8 8 8 8 8 8 8 8 7 8 8 8 7 7 7 6 6 6 6 6 5 5 5 5 5 6 5 4 5 5 4 4 5 4 4 4 4 4 4 4 4 4 4 3 4 4 4 3 3 3 3 4 4 3 3 3 3 4 3 3 3 12 37 55 66 69 74 69 61 54 46 38 31 27 22 18 15 13 9 7 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 7 10 10 10 10 10 9 10 9 9 9 9 9 9 9 9 9 8 9 8 8 9 8 8 8 7 8 8 8 7 8 7 7 7 7 7 7 7 7 6 6 6 5 5 5 5 6 6 5 5 5 4 4 5 5 4 5 4 4 4 4 4 4 4 4 4 3 3 3 4 3 4 3 3 4 3 3 3 3 4 3 10 37 55 66 73 76 72 64 55 45 38 31 26 22 19 15 13 10 9 6 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7w,NOISY,ON,179,values,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 6 12 12 12 12 10 10 10 10 10 10 9 10 9 9 10 9 9 9 9 9 9 8 9 8 8 8 8 8 8 8 8 8 7 7 8 7 7 8 7 6 7 7 6 6 6 6 6 5 6 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 5 4 4 4 4 4 4 4 4 3 4 3 4 4 3 15 40 56 68 74 75 70 63 54 46 38 31 28 22 18 16 14 9 7 5 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 5 12 10 12 10 10 12 10 10 10 10 10 10 9 10 9 9 9 9 9 9 9 9 9 9 8 8 8 8 8 8 8 7 7 7 8 6 7 7 7 7 7 6 6 7 6 6 5 5 6 6 6 5 5 5 5 4 5 5 4 4 4 4 4 4 4 3 3 4 4 4 4 4 3 4 3 4 3 3 4 3 13 38 56 66 70 75 70 63 55 48 39 32 27 22 19 16 13 10 9 5 4 1 1 0 0 0 0 
7w,NOISY,ON,180,values,5 8 7 8 8 8 8 6 4 4 3 3 3 4 3 3 4 5 4 4 5 5 4 4 4 3 3 3 3 2 3 2 3 2 3 24 46 61 72 75 75 69 60 53 43 37 29 24 20 17 14 12 9 8 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 12 10 10 10 10 10 9 10 10 10 9 10 9 9 10 9 9 9 9 9 9 9 9 9 8 8 8 8 8 8 8 8 7 7 7 6 6 5 4 5 6 6 6 6 6 6 6 5 6 6 5 5 4 4 5 4 4 4 4 4 4 5 4 4 4 4 3 3 4 4 4 3 3 4 3 3 3 4 3 3 3 26 46 60 70 76 76 68 60 51 42 36 29 24 19 17 13 10 8 6 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 12 10 12 12 10 12 10 10 10 9 9 10 10 9 9 10 9 9 9 9 9 8 8 8 8 8 7 8 7 8 
7w,NOISY,ON,181,values,5 7 7 7 8 8 7 7 5 4 5 4 4 4 5 5 4 4 4 4 3 4 4 4 5 5 4 4 3 3 2 3 3 3 2 3 3 3 3 3 3 4 3 3 3 2 3 3 21 44 61 72 75 75 68 61 51 42 34 28 25 20 17 13 10 8 5 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 10 9 10 10 10 10 9 9 9 9 9 8 9 9 8 8 8 9 8 8 8 7 8 8 7 8 8 8 8 6 7 7 7 6 6 7 6 6 6 5 5 5 5 5 5 5 5 4 4 4 4 5 5 4 4 4 4 4 3 4 3 3 4 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 26 46 61 70 74 75 67 60 51 42 34 29 24 20 16 13 10 8 6 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 9 10 12 10 10 10 9 10 10 10 9 9 10 9 10 9 8 
7w,NOISY,ON,182,values,8 9 9 10 10 10 10 9 9 9 8 8 7 7 7 7 7 8 7 7 7 7 8 8 8 7 7 5 6 6 6 6 6 6 6 5 6 5 6 6 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 4 4 3 21 43 58 69 75 76 68 61 53 44 39 30 26 21 18 15 12 10 7 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 13 10 12 10 10 10 10 10 10 10 10 10 9 9 9 9 9 9 9 9 9 9 8 8 8 8 8 8 8 8 7 8 7 7 8 7 7 7 7 7 6 6 6 6 6 6 5 6 5 5 5 5 5 5 5 5 4 5 4 4 4 5 4 4 4 4 4 4 4 4 4 4 3 3 4 4 4 3 3 3 4 26 46 61 70 75 76 68 61 52 44 36 30 25 20 17 14 12 8 7 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 6 
7w,NOISY,ON,183,values,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 7 10 12 10 10 10 10 10 9 9 9 9 8 9 8 9 8 8 8 8 8 8 8 8 8 8 8 8 7 7 7 8 7 8 7 6 7 7 6 8 7 6 6 6 5 5 5 4 5 5 5 5 5 5 4 4 4 4 4 4 4 4 5 6 4 6 4 3 3 3 3 3 3 3 3 3 3 3 4 3 4 3 25 46 61 70 75 76 68 60 52 43 36 29 25 20 17 14 10 8 6 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 8 10 10 12 10 12 10 10 9 9 10 9 10 9 9 9 8 9 9 9 8 8 8 9 9 8 8 6 7 7 6 6 7 8 8 8 7 7 8 7 6 5 5 5 5 5 6 5 5 5 5 6 5 6 5 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 3 4 3 3 4 4 3 3 3 3 21 43 57 68 73 76 69 62 53 44 37 31 25 22 17 15 12 9 7 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7w,NOISY,ON,184,values,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 9 10 10 10 9 9 10 10 9 9 10 9 9 9 9 9 8 8 8 8 8 8 7 8 8 8 7 8 7 7 7 7 7 6 7 6 6 6 5 6 6 5 5 5 5 5 4 4 5 4 4 5 4 5 4 3 3 3 3 3 3 4 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 15 39 55 67 70 75 69 63 54 46 38 31 27 21 18 15 13 9 7 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 9 10 10 10 10 10 9 9 10 9 9 9 9 9 9 9 9 8 9 8 8 8 8 8 8 8 8 8 7 7 7 7 7 7 7 6 6 6 5 6 6 6 5 5 5 6 6 5 5 5 5 5 5 4 4 4 4 4 4 4 3 4 4 4 4 3 3 3 3 3 3 4 3 3 4 3 4 3 2 2 3 12 34 53 66 70 76 73 65 57 48 39 33 28 21 19 14 12 10 8 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7w,NOISY,ON,185,values,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 10 10 10 12 12 10 10 10 10 10 10 10 9 9 9 9 9 8 9 9 8 8 8 7 8 8 8 9 8 8 8 8 8 8 7 6 7 7 8 7 7 7 6 6 6 5 6 5 5 6 5 5 6 5 5 4 5 4 5 4 4 4 4 5 5 3 4 4 4 4 4 4 3 3 4 4 3 3 3 4 3 25 46 61 70 75 75 68 61 52 44 37 29 25 19 18 14 10 9 6 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 12 10 12 10 10 10 10 10 10 9 10 10 9 9 10 9 9 9 8 8 8 8 8 8 8 8 9 7 8 8 8 8 8 7 8 7 7 7 7 7 7 7 6 7 7 7 5 6 5 6 5 5 5 5 4 5 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 4 3 3 4 3 28 48 60 70 74 74 66 60 51 43 37 29 25 20 18 15 13 9 7 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7w,NOISY,ON,186,values,75 68 63 55 45 37 30 25 19 17 12 9 9 6 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 9 13 10 10 10 10 10 10 10 9 9 9 9 9 9 9 9 9 8 9 9 8 8 9 8 8 8 8 7 7 7 8 8 7 6 6 7 6 6 7 6 7 5 5 5 6 6 6 4 5 4 5 5 4 4 5 5 4 4 4 4 4 4 4 4 4 3 4 4 4 3 4 4 3 4 3 3 3 3 3 3 20 44 58 69 73 75 69 61 53 45 37 30 26 21 18 14 12 9 5 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 10 10 10 12 10 10 10 10 10 9 9 9 9 9 9 9 9 9 8 9 9 8 8 8 8 8 8 8 7 7 7 8 8 7 6 7 7 7 8 6 6 5 6 5 7 6 5 7 5 4 5 4 5 7 5 5 5 4 4 4 4 4 4 3 4 4 5 4 4 4 
7w,NOISY,ON,187,values,4 4 5 4 5 4 5 4 4 4 3 3 3 4 19 43 60 69 76 76 68 63 54 45 37 30 26 21 18 14 13 9 7 5 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 12 12 10 10 10 10 12 10 12 10 10 10 9 9 8 9 9 9 9 9 9 8 8 9 8 7 8 8 8 8 8 8 7 7 7 7 8 7 7 7 7 7 7 6 6 6 6 6 4 5 6 5 5 5 5 4 5 5 4 4 4 4 4 4 4 4 4 3 3 3 4 5 4 4 3 3 3 3 3 3 2 14 40 58 69 75 77 70 63 55 45 38 30 27 21 18 15 13 10 8 6 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 10 12 12 10 10 10 10 10 10 10 10 9 9 10 9 9 9 9 9 9 9 9 8 9 8 8 8 8 8 8 8 8 8 8 7 7 7 7 7 7 7 7 6 7 7 6 6 6 6 6 6 
7w,NOISY,ON,188,values,3 4 5 5 5 6 4 4 3 3 4 3 2 2 3 3 14 39 55 68 76 76 70 62 54 46 38 30 27 21 18 15 13 10 9 5 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 10 12 12 10 10 10 10 9 10 9 9 9 10 9 9 9 9 9 8 9 8 8 8 8 8 8 8 8 8 8 8 7 8 8 7 7 7 7 6 7 7 6 5 5 6 6 5 5 5 5 5 5 5 4 5 4 5 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 4 3 4 7 34 53 67 74 75 73 64 56 48 41 32 28 24 18 16 13 10 7 6 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 8 10 12 12 12 10 10 10 10 10 9 10 9 9 9 9 9 9 9 9 9 9 9 8 9 8 8 8 8 8 8 8 8 6 8 7 8 7 7 8 7 7 7 7 6 6 6 6 6 
7w,NOISY,ON,189,values,7 8 8 9 8 8 7 8 7 7 6 5 5 4 5 5 4 6 5 5 5 5 6 5 5 5 4 4 4 5 4 4 4 4 4 4 3 4 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 9 34 51 64 70 74 74 65 55 49 39 30 26 21 18 16 12 9 8 6 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 10 12 10 10 10 10 9 10 10 10 10 9 9 9 8 8 8 9 9 8 8 7 8 8 8 8 8 7 8 7 7 8 8 7 7 7 7 8 6 6 6 6 5 5 5 6 5 4 6 6 5 5 5 4 4 5 4 4 4 4 4 4 4 4 4 4 4 3 4 3 4 4 4 3 4 3 3 3 3 3 7 32 52 65 72 73 73 64 55 49 41 32 28 22 19 15 13 12 8 6 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 8 12 10 12 10 10 10 9 10 9 
7w,NOISY,ON,190,values,10 12 13 13 13 13 12 12 10 9 9 9 8 9 8 8 8 8 8 9 8 9 9 9 8 8 8 7 7 7 8 7 7 7 7 7 7 6 7 6 6 6 6 5 5 5 6 6 5 4 5 5 5 5 5 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 3 4 4 3 3 25 48 62 70 75 75 66 57 51 43 34 29 25 20 17 13 12 10 7 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 9 10 12 10 10 10 10 10 10 10 10 9 9 9 9 9 9 9 9 9 9 8 8 8 8 8 8 8 8 7 7 8 7 8 7 7 7 7 7 7 7 7 7 6 6 6 6 7 6 5 6 6 5 5 5 5 4 5 4 4 4 4 4 4 4 4 4 4 3 4 4 3 4 4 3 3 3 3 3 3 4 29 49 63 70 74 76 68 60 52 42 34 29 26 20 17 15 12 8 7 4 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7w,NOISY,ON,191,values,7 8 8 9 8 7 8 7 6 5 5 4 4 3 4 4 4 4 5 5 5 4 5 4 4 5 4 4 4 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 3 24 46 58 69 74 75 67 60 51 43 36 30 25 21 17 15 12 9 7 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 9 12 10 10 10 10 10 10 9 10 9 9 9 9 9 9 8 9 9 8 8 8 8 8 7 8 8 7 8 8 7 7 7 7 7 7 6 6 7 6 7 6 7 6 6 5 5 5 5 4 5 5 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 3 4 3 4 4 3 3 3 3 3 3 3 3 3 20 42 58 69 74 73 68 61 53 45 38 31 25 21 18 15 12 9 7 5 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 10 12 12 10 10 10 10 10 10 9 10 9 9 9 9 9 8 8 
7w,NOISY,ON,192,values,5 5 6 6 7 6 6 6 5 4 4 3 3 3 3 3 3 3 4 3 3 4 3 4 4 3 3 3 4 3 3 3 3 3 2 3 2 4 32 52 65 73 75 74 64 56 46 39 32 27 21 19 15 13 10 8 7 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 8 10 10 10 10 10 10 10 9 10 9 9 9 9 9 9 8 9 8 9 8 8 7 8 8 7 7 7 7 8 7 8 7 8 8 6 7 7 5 6 6 6 6 6 6 5 5 4 5 5 4 4 5 5 4 4 4 4 4 4 4 4 4 4 3 4 4 4 3 3 3 3 4 3 3 3 4 3 2 3 3 15 40 57 68 75 76 72 63 54 46 39 33 27 24 17 15 13 9 8 6 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 10 10 10 10 12 10 10 10 10 10 9 9 9 9 9 9 9 8 8 8 9 8 7 8 8 8 7 
7w,NOISY,ON,193,values,0 0 0 0 0 0 0 0 0 0 0 0 1 6 10 10 12 10 12 10 10 10 10 10 10 9 10 10 9 9 9 10 8 9 8 8 8 8 8 8 8 8 8 8 8 8 8 7 7 7 8 7 7 7 7 6 6 6 7 6 6 5 6 5 5 5 5 4 4 5 5 5 4 4 4 5 4 4 4 3 4 4 4 4 4 4 3 4 3 4 3 4 4 4 14 40 56 67 73 76 69 62 56 46 39 30 27 21 18 16 14 10 8 6 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 10 10 12 10 10 10 10 10 10 10 10 9 9 9 9 9 9 9 8 9 9 9 9 8 8 8 8 8 8 8 8 7 7 7 8 7 7 7 7 7 7 7 6 7 6 6 5 5 6 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 4 3 20 44 58 69 74 76 69 62 53 45 38 30 25 21 17 14 12 9 8 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
